Legal_Name,Trade_Name,Tax_Registration_Number,Country_Code,Account_Creation_Date,Is_Active,Entity_ID
Lambda Services S.A.,Lambda Services,TAX-851470,FR,2024-05-12 03:26:39,FALSE,VEND_7251
Omega Tech Corp,Omega Tech,TAX-359870,AE,2023-12-19 03:26:39,TRUE,VEND_1237
Iota Trading PVT,Iota Trading,TAX-765620,IN,2023-08-23 03:26:39,TRUE,CUST_8156
Tau Logistics Ltd,Tau Logistics,TAX-593355,DE,2022-09-30 03:26:39,FALSE,VEND_4401
Chi Manufacturing LLC,Chi Manufacturing,TAX-516174,IN,2022-05-04 03:26:39,TRUE,VEND_6954
Xi Consulting Inc,Xi Consulting,TAX-823468,DE,2025-08-08 03:26:39,FALSE,VEND_3727
Alpha Consulting Pakistan,Alpha Consulting,TAX-806537,US,2024-01-24 03:26:39,FALSE,VEND_3182
Beta Consulting PVT,Beta Consulting,TAX-923975,DE,2024-08-12 03:26:39,FALSE,VEND_2020
Xi Distribution Ltd,Xi Distribution,TAX-899049,PK,2023-09-15 03:26:39,TRUE,VEND_9221
Chi Logistics Pakistan,Chi Logistics,TAX-183336,FR,2022-01-10 03:26:39,FALSE,CUST_4783
Delta Services Pakistan,Delta Services,TAX-963308,PK,2026-04-30 03:26:39,TRUE,VEND_6939
Chi Consulting LLC,Chi Consulting,TAX-333049,AE,2025-02-23 03:26:39,FALSE,VEND_3527
Sigma Logistics Pakistan,Sigma Logistics,TAX-835716,IN,2023-05-23 03:26:39,TRUE,VEND_4196
Epsilon Distribution Pakistan,Epsilon Distribution,TAX-656639,DE,2024-11-14 03:26:39,TRUE,CUST_5876
Zeta Logistics LLC,Zeta Logistics,TAX-447177,PK,2025-05-02 03:26:39,FALSE,VEND_5272
Iota Services S.A.,Iota Services,TAX-559023,US,2023-01-18 03:26:39,TRUE,VEND_4802
Omicron Manufacturing Pakistan,Omicron Manufacturing,TAX-139726,US,2025-12-27 03:26:39,TRUE,CUST_6060
Omega Services Inc,Omega Services,TAX-972460,PK,2025-04-24 03:26:39,FALSE,VEND_7488
Upsilon Tech PK,Upsilon Tech,TAX-134305,FR,2024-04-28 03:26:39,TRUE,VEND_3532
Eta Consulting Inc,Eta Consulting,TAX-259540,US,2023-05-27 03:26:39,TRUE,VEND_4064
Delta Distribution PK,Delta Distribution,TAX-349183,AE,2025-09-19 03:26:39,TRUE,VEND_9942
Phi Consulting PK,Phi Consulting,TAX-230521,IN,2024-05-03 03:26:39,FALSE,CUST_7151
Sigma Manufacturing S.A.,Sigma Manufacturing,TAX-335426,US,2021-12-18 03:26:39,TRUE,VEND_9095
Chi Services Corp,Chi Services,TAX-533649,AE,2024-11-09 03:26:39,TRUE,VEND_3121
Psi Trading PK,Psi Trading,TAX-796212,DE,2024-05-01 03:26:39,FALSE,CUST_2273
Gamma Distribution Corp,Gamma Distribution,TAX-714867,PK,2021-11-03 03:26:39,TRUE,VEND_3234
Tau Consulting Ltd,Tau Consulting,TAX-882401,FR,2025-05-02 03:26:39,FALSE,CUST_5291
Chi Services Pakistan,Chi Services,TAX-757685,AE,2025-07-21 03:26:39,FALSE,CUST_1035
Lambda Tech LLC,Lambda Tech,TAX-503472,AE,2023-11-03 03:26:39,FALSE,CUST_2347
Gamma Services S.A.,Gamma Services,TAX-947975,US,2023-11-10 03:26:39,TRUE,CUST_5035
Pi Distribution LLC,Pi Distribution,TAX-571706,FR,2024-07-10 03:26:39,FALSE,VEND_4868
Sigma Logistics Pakistan,Sigma Logistics,TAX-802559,US,2024-02-05 03:26:39,FALSE,VEND_2133
"Zeta Distribution S.A.	","Zeta Distribution	",TAX-715388,DE,2024-06-09 03:26:39,FALSE,CUST_2375
Epsilon Manufacturing LLC,Epsilon Manufacturing,TAX-809570,FR,2023-05-06 03:26:39,TRUE,VEND_8086
Gamma Services Pakistan,Gamma Services,TAX-113266,IN,2024-01-17 03:26:39,FALSE,VEND_5723
Omicron Logistics LLC,Omicron Logistics,TAX-374320,FR,2024-08-21 03:26:39,TRUE,CUST_6565
Epsilon Manufacturing Inc,Epsilon Manufacturing,TAX-902616,AE,2024-01-30 03:26:39,FALSE,CUST_6203
Pi Consulting PK,Pi Consulting,TAX-824619,AE,2025-08-15 03:26:39,FALSE,CUST_1284
Gamma Distribution PK,Gamma Distribution,TAX-936821,PK,2022-05-27 03:26:39,TRUE,CUST_7274
Xi Logistics Ltd,Xi Logistics,TAX-244037,PK,2024-06-24 03:26:39,FALSE,VEND_1144
Xi Tech Inc,Xi Tech,TAX-405677,PK,2026-01-18 03:26:39,TRUE,VEND_6680
Epsilon Tech Inc,Epsilon Tech,TAX-971776,US,2023-06-30 03:26:39,TRUE,CUST_3884
Omicron Consulting Corp,Omicron Consulting,TAX-589368,AE,2022-08-09 03:26:39,FALSE,CUST_1351
Mu Distribution Inc,Mu Distribution,TAX-956255,PK,2021-08-31 03:26:39,FALSE,VEND_5055
Beta Logistics PVT,Beta Logistics,TAX-286906,PK,2022-08-19 03:26:39,FALSE,VEND_2436
Tau Services LLC,Tau Services,TAX-210766,DE,2022-01-11 03:26:39,TRUE,VEND_6597
Kappa Consulting PK,Kappa Consulting,TAX-983788,GB,2021-08-03 03:26:39,TRUE,CUST_8126
Sigma Tech PVT,Sigma Tech,TAX-778346,US,2025-04-08 03:26:39,TRUE,VEND_8952
Delta Consulting S.A.,Delta Consulting,TAX-621429,PK,2022-11-17 03:26:39,TRUE,VEND_2770
Gamma Trading S.A.,Gamma Trading,TAX-735988,GB,2021-07-15 03:26:39,FALSE,VEND_3022
Rho Logistics Inc,Rho Logistics,TAX-597126,PK,2022-10-09 03:26:39,TRUE,CUST_3843
Alpha Trading PVT,Alpha Trading,TAX-836333,DE,2024-03-10 03:26:39,FALSE,CUST_5623
Xi Tech Inc,Xi Tech,TAX-249289,FR,2024-10-30 03:26:39,TRUE,VEND_7464
Kappa Tech LLC,Kappa Tech,TAX-794663,DE,2024-11-20 03:26:39,TRUE,VEND_8678
Phi Consulting S.A.,Phi Consulting,TAX-532005,DE,2023-09-18 03:26:39,TRUE,VEND_2959
Theta Consulting LLC,Theta Consulting,TAX-360221,DE,2023-01-12 03:26:39,FALSE,CUST_7397
Lambda Logistics Ltd,Lambda Logistics,TAX-437211,IN,2021-12-14 03:26:39,TRUE,VEND_7586
"Omega Logistics Inc	","Omega Logistics	",TAX-451284,IN,2023-12-29 03:26:39,FALSE,CUST_7250
Delta Trading Inc,Delta Trading,TAX-757386,US,2025-03-21 03:26:39,TRUE,CUST_6047
Epsilon Manufacturing PVT,Epsilon Manufacturing,TAX-487585,GB,2024-04-23 03:26:39,TRUE,VEND_7513
Xi Trading S.A.,Xi Trading,TAX-766371,DE,2022-07-06 03:26:39,TRUE,CUST_7024
Beta Trading PVT,Beta Trading,TAX-508396,IN,2023-02-15 03:26:39,TRUE,VEND_2939
Gamma Services LLC   ,"Gamma Services	",TAX-357143,GB,2022-11-12 03:26:39,TRUE,VEND_9469
Lambda Tech LLC,Lambda Tech,TAX-661957,AE,2022-01-30 03:26:39,TRUE,VEND_8273
Chi Consulting Pakistan,Chi Consulting,TAX-478323,AE,2025-03-05 03:26:39,FALSE,CUST_2192
Xi Trading Ltd,Xi Trading,TAX-995706,US,2025-09-12 03:26:39,TRUE,VEND_3672
Omega Logistics Corp,Omega Logistics,TAX-583220,FR,2022-01-29 03:26:39,TRUE,CUST_6989
Gamma Distribution Ltd,Gamma Distribution,TAX-494220,FR,2022-02-12 03:26:39,TRUE,CUST_2965
Alpha Trading PK,Alpha Trading,TAX-154944,PK,2022-03-29 03:26:39,FALSE,CUST_2988
Rho Trading Corp,Rho Trading,TAX-975373,US,2022-02-28 03:26:39,TRUE,VEND_9328
Upsilon Services Inc,Upsilon Services,TAX-854500,FR,2022-09-09 03:26:39,FALSE,VEND_5327
Sigma Consulting S.A.,Sigma Consulting,TAX-241678,FR,2023-05-18 03:26:39,TRUE,VEND_6573
Theta Manufacturing Inc,Theta Manufacturing,TAX-521805,GB,2025-02-01 03:26:39,TRUE,CUST_1505
Delta Trading S.A.,Delta Trading,TAX-446922,AE,2025-09-06 03:26:39,TRUE,CUST_6428
Kappa Tech Ltd,Kappa Tech,TAX-748680,PK,2022-05-30 03:26:39,FALSE,CUST_6785
Nu Trading S.A.,Nu Trading,TAX-861265,FR,2025-06-18 03:26:39,TRUE,VEND_7765
Zeta Distribution PK,Zeta Distribution,TAX-885342,IN,2022-07-16 03:26:39,TRUE,CUST_9495
Chi Manufacturing S.A.,Chi Manufacturing,TAX-309374,US,2026-04-04 03:26:39,TRUE,CUST_9474
Rho Services PVT,Rho Services,TAX-870881,US,2023-04-10 03:26:39,FALSE,CUST_5025
Chi Manufacturing PK,Chi Manufacturing,TAX-988459,GB,2021-11-13 03:26:39,TRUE,CUST_2278
Kappa Logistics LLC,Kappa Logistics,TAX-621917,PK,2022-12-26 03:26:39,TRUE,CUST_6245
Pi Logistics PVT,Pi Logistics,TAX-452457,FR,2022-08-05 03:26:39,FALSE,CUST_7025
Theta Distribution S.A.,Theta Distribution,TAX-927909,IN,2024-04-06 03:26:39,FALSE,VEND_9110
Nu Trading PK,Nu Trading,TAX-313214,AE,2022-10-10 03:26:39,TRUE,VEND_5581
Theta Distribution PVT,Theta Distribution,TAX-613234,PK,2023-03-01 03:26:39,FALSE,VEND_3409
Theta Distribution LLC,Theta Distribution,TAX-441974,PK,2025-11-07 03:26:39,TRUE,CUST_6336
Psi Manufacturing Ltd,Psi Manufacturing,TAX-115063,PK,2022-11-08 03:26:39,TRUE,CUST_4976
"Gamma Trading PVT
",Gamma Trading  ,TAX-403859,IN,2024-03-10 03:26:39,TRUE,VEND_9269
Rho Trading S.A.,Rho Trading,TAX-266956,PK,2023-03-24 03:26:39,TRUE,VEND_1871
Delta Distribution S.A.,Delta Distribution,TAX-196126,FR,2025-03-18 03:26:39,TRUE,VEND_1920
Omicron Consulting PVT,Omicron Consulting,TAX-420214,DE,2022-12-02 03:26:39,TRUE,VEND_4708
Pi Logistics S.A.,Pi Logistics,TAX-871043,PK,2025-08-13 03:26:39,TRUE,CUST_6886
Omicron Trading LLC,Omicron Trading,TAX-564656,IN,2021-07-27 03:26:39,TRUE,VEND_8493
Zeta Tech Inc,Zeta Tech,TAX-706012,GB,2021-08-26 03:26:39,TRUE,VEND_4698
Upsilon Tech PVT   ,Upsilon Tech  ,TAX-386436,PK,2022-03-02 03:26:39,TRUE,VEND_2080
Mu Services Corp,Mu Services,TAX-329772,PK,2023-09-20 03:26:39,TRUE,CUST_6228
Epsilon Logistics Pakistan,Epsilon Logistics,TAX-672536,AE,2021-11-02 03:26:39,TRUE,VEND_5512
Omega Manufacturing S.A.,Omega Manufacturing,TAX-583214,PK,2022-04-17 03:26:39,FALSE,CUST_1947
Phi Distribution Pakistan,Phi Distribution,TAX-224395,PK,2023-05-22 03:26:39,FALSE,VEND_8503
Delta Distribution Pakistan,Delta Distribution,TAX-176054,AE,2022-06-14 03:26:39,FALSE,CUST_2416
"Mu Consulting Ltd
",Mu Consulting  ,TAX-779658,DE,2022-06-13 03:26:39,TRUE,VEND_1669
Psi Manufacturing PK,Psi Manufacturing,TAX-544393,GB,2021-08-16 03:26:39,FALSE,CUST_2410
Rho Services Inc,Rho Services,TAX-739966,FR,2025-06-24 03:26:39,FALSE,VEND_8961
Upsilon Manufacturing Ltd,Upsilon Manufacturing,TAX-348237,IN,2025-06-28 03:26:39,TRUE,VEND_9856
Chi Consulting Inc,Chi Consulting,TAX-340174,IN,2026-03-22 03:26:39,FALSE,VEND_1646
Zeta Services Inc,Zeta Services,TAX-725236,PK,2022-05-19 03:26:39,FALSE,VEND_4919
Iota Distribution Pakistan,Iota Distribution,TAX-668373,IN,2022-02-27 03:26:39,TRUE,VEND_2456
Omicron Manufacturing Pakistan,Omicron Manufacturing,TAX-536045,FR,2023-04-28 03:26:39,FALSE,VEND_4799
Iota Distribution S.A.,Iota Distribution,TAX-945664,AE,2022-03-20 03:26:39,FALSE,VEND_9927
Eta Tech Ltd,Eta Tech,TAX-268772,PK,2025-02-28 03:26:39,FALSE,VEND_8836
Nu Tech LLC,Nu Tech,TAX-427730,GB,2024-08-24 03:26:39,FALSE,VEND_7544
Tau Trading PVT,Tau Trading,TAX-123536,PK,2026-02-27 03:26:39,TRUE,VEND_8075
Upsilon Trading Ltd,Upsilon Trading,TAX-706204,DE,2021-08-09 03:26:39,TRUE,CUST_5835
Sigma Tech PVT,Sigma Tech,TAX-362035,PK,2022-05-23 03:26:39,FALSE,CUST_9835
"Mu Logistics PVT
",Mu Logistics  ,TAX-153642,DE,2023-04-02 03:26:39,TRUE,VEND_4738
Rho Tech PVT,Rho Tech,TAX-738576,FR,2022-02-15 03:26:39,TRUE,CUST_9515
Psi Tech Pakistan,Psi Tech,TAX-936020,DE,2024-11-26 03:26:39,TRUE,CUST_6922
Omicron Distribution PVT,Omicron Distribution,TAX-753523,PK,2023-11-08 03:26:39,FALSE,CUST_7813
Kappa Consulting Corp,Kappa Consulting,TAX-602278,AE,2025-05-28 03:26:39,FALSE,CUST_2775
Delta Trading PVT,Delta Trading,TAX-924265,AE,2021-11-28 03:26:39,TRUE,CUST_2833
Eta Consulting S.A.,Eta Consulting,TAX-584106,IN,2024-10-26 03:26:39,FALSE,CUST_7328
Mu Services Pakistan,Mu Services,TAX-384218,PK,2022-06-14 03:26:39,FALSE,CUST_9888
Beta Distribution Pakistan,Beta Distribution,TAX-355400,PK,2021-12-27 03:26:39,TRUE,CUST_4817
Tau Services S.A.,Tau Services,TAX-255813,GB,2023-05-19 03:26:39,FALSE,CUST_2382
Mu Distribution S.A.,Mu Distribution,TAX-207458,DE,2021-07-14 03:26:39,TRUE,VEND_4505
Sigma Services Ltd,Sigma Services,TAX-756401,FR,2024-01-03 03:26:39,FALSE,VEND_4331
Pi Distribution Ltd,Pi Distribution,TAX-178501,IN,2023-08-24 03:26:39,FALSE,VEND_3414
Chi Services Inc,Chi Services,TAX-591868,US,2024-12-24 03:26:39,TRUE,CUST_1537
Zeta Distribution PK,Zeta Distribution,TAX-966529,FR,2022-06-29 03:26:39,TRUE,VEND_3832
Alpha Tech S.A.,Alpha Tech,TAX-637566,GB,2023-03-08 03:26:39,FALSE,VEND_9765
Iota Distribution PK,Iota Distribution,TAX-114892,FR,2025-10-10 03:26:39,TRUE,CUST_5603
Nu Services Corp,Nu Services,TAX-567636,AE,2025-11-18 03:26:39,FALSE,VEND_1406
Epsilon Logistics Pakistan,Epsilon Logistics,TAX-928358,IN,2025-01-24 03:26:39,FALSE,VEND_2692
Gamma Services Corp,Gamma Services,TAX-392004,FR,2023-09-05 03:26:39,TRUE,VEND_6010
Tau Services PVT,Tau Services,TAX-906564,DE,2025-03-17 03:26:39,TRUE,CUST_1311
Lambda Services Ltd,Lambda Services,TAX-693643,IN,2023-09-06 03:26:39,FALSE,CUST_3837
Gamma Consulting PVT,Gamma Consulting,TAX-731364,FR,2021-11-03 03:26:39,FALSE,VEND_9295
Phi Trading PK,Phi Trading,TAX-561239,US,2022-05-26 03:26:39,FALSE,VEND_9514
Tau Distribution S.A.,Tau Distribution,TAX-821846,DE,2025-07-13 03:26:39,FALSE,CUST_1826
Omicron Consulting S.A.,Omicron Consulting,TAX-377880,IN,2025-09-23 03:26:39,TRUE,VEND_7404
Sigma Consulting S.A.,Sigma Consulting,TAX-785672,IN,2025-07-26 03:26:39,FALSE,VEND_2677
Omega Consulting Corp,Omega Consulting,TAX-449247,IN,2025-06-16 03:26:39,TRUE,VEND_5822
Zeta Tech PVT,Zeta Tech,TAX-383060,FR,2022-07-17 03:26:39,TRUE,VEND_5216
Tau Logistics Ltd,Tau Logistics,TAX-432427,FR,2025-12-26 03:26:39,FALSE,VEND_1655
Omicron Logistics PK,Omicron Logistics,TAX-319869,PK,2022-07-07 03:26:39,TRUE,CUST_1185
Alpha Manufacturing Corp,Alpha Manufacturing,TAX-706403,US,2026-02-23 03:26:39,FALSE,CUST_8572
"Delta Distribution S.A.	",Delta Distribution  ,TAX-204555,DE,2023-11-03 03:26:39,TRUE,CUST_2526
Pi Services PK,Pi Services,TAX-614646,PK,2022-02-11 03:26:39,FALSE,VEND_3295
Epsilon Manufacturing Ltd,Epsilon Manufacturing,TAX-930555,FR,2024-01-13 03:26:39,TRUE,CUST_2702
Upsilon Distribution Inc   ,"Upsilon Distribution	",TAX-334639,AE,2022-12-28 03:26:39,FALSE,VEND_9337
Theta Manufacturing PK,Theta Manufacturing,TAX-721314,US,2022-07-17 03:26:39,TRUE,CUST_5056
Nu Manufacturing Corp,Nu Manufacturing,TAX-809794,FR,2025-02-10 03:26:39,FALSE,VEND_3391
Tau Logistics Ltd,Tau Logistics,TAX-210790,PK,2023-11-18 03:26:39,FALSE,CUST_4764
Epsilon Trading Inc   ,Epsilon Trading  ,TAX-357516,IN,2021-10-05 03:26:39,FALSE,CUST_2860
Theta Logistics Inc,Theta Logistics,TAX-804258,US,2025-10-12 03:26:39,FALSE,CUST_8761
Zeta Tech S.A.,Zeta Tech,TAX-821276,AE,2021-07-16 03:26:39,FALSE,CUST_2083
"Sigma Consulting LLC
",Sigma Consulting  ,TAX-929090,GB,2026-04-28 03:26:39,FALSE,CUST_4970
Delta Services LLC,Delta Services,TAX-607157,FR,2022-07-16 03:26:39,FALSE,CUST_1953
Psi Distribution Corp,Psi Distribution,TAX-802382,IN,2024-07-03 03:26:39,TRUE,CUST_1756
Alpha Logistics Ltd,Alpha Logistics,TAX-562721,GB,2026-05-25 03:26:39,FALSE,CUST_7619
Chi Consulting Ltd,Chi Consulting,TAX-837468,GB,2021-08-03 03:26:39,TRUE,CUST_8860
Omega Trading Ltd,Omega Trading,TAX-678719,PK,2024-07-18 03:26:39,FALSE,VEND_9026
Mu Distribution Corp,Mu Distribution,TAX-704875,DE,2022-10-04 03:26:39,TRUE,VEND_1548
Pi Logistics PK,Pi Logistics,TAX-783176,PK,2024-08-08 03:26:39,TRUE,CUST_7837
Lambda Services S.A.,Lambda Services,TAX-625721,PK,2026-01-20 03:26:39,FALSE,CUST_6715
Nu Tech S.A.,Nu Tech,TAX-654816,AE,2023-04-19 03:26:39,TRUE,CUST_5954
Omega Tech Corp,Omega Tech,TAX-559753,IN,2024-10-07 03:26:39,TRUE,CUST_5731
Epsilon Trading Inc,Epsilon Trading,TAX-400814,IN,2023-10-02 03:26:39,TRUE,CUST_3316
Zeta Distribution PVT,Zeta Distribution,TAX-615318,GB,2025-08-18 03:26:39,TRUE,VEND_7126
Rho Tech S.A.,Rho Tech,TAX-691303,US,2023-04-08 03:26:39,FALSE,CUST_6315
Tau Distribution LLC,Tau Distribution,TAX-546157,PK,2024-12-21 03:26:39,FALSE,CUST_9476
Lambda Services Pakistan,Lambda Services,TAX-270395,GB,2022-12-11 03:26:39,FALSE,CUST_8601
Lambda Tech Ltd,Lambda Tech,TAX-105066,AE,2025-01-07 03:26:39,TRUE,CUST_1742
Pi Tech S.A.,Pi Tech,TAX-457256,PK,2026-02-10 03:26:39,FALSE,CUST_4436
Tau Services S.A.,Tau Services,TAX-761701,FR,2022-11-01 03:26:39,FALSE,VEND_2850
Pi Tech Pakistan,Pi Tech,TAX-270948,US,2025-03-06 03:26:39,TRUE,VEND_7111
Beta Services Corp,Beta Services,TAX-989545,US,2023-11-04 03:26:39,TRUE,VEND_6990
Delta Logistics PK,Delta Logistics,TAX-502810,IN,2022-12-13 03:26:39,FALSE,VEND_3848
Lambda Distribution PVT,Lambda Distribution,TAX-211090,US,2025-11-06 03:26:39,FALSE,CUST_1895
Omicron Distribution Inc,Omicron Distribution,TAX-197573,AE,2025-02-27 03:26:39,FALSE,CUST_4483
Delta Logistics LLC,Delta Logistics,TAX-173832,DE,2022-04-27 03:26:39,FALSE,VEND_5243
Sigma Tech S.A.,Sigma Tech,TAX-418853,DE,2025-08-29 03:26:39,FALSE,VEND_9686
Chi Logistics LLC,Chi Logistics,TAX-920375,US,2023-01-10 03:26:39,TRUE,CUST_5942
Gamma Logistics Ltd,Gamma Logistics,TAX-460317,PK,2024-08-22 03:26:39,FALSE,CUST_9364
Psi Consulting Inc,Psi Consulting,TAX-880623,IN,2025-09-26 03:26:39,TRUE,VEND_3821
